sampleID,sourceFile,sourceFolder,row,col,classFromFolder,classFromMat,rawPeakZ,rawPeakValue,manualLabel,labelText
1238,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0739_idx000203.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,739,valid_folder,valid,30,0.011559997,1,Good
1239,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0740_idx000204.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,740,valid_folder,valid,29,0.01617727,1,Good
1240,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0741_idx000205.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,741,valid_folder,valid,29,0.017469409,1,Good
1241,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0742_idx000206.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,742,valid_folder,valid,28,0.010575647,1,Good
1242,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0743_idx000207.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,743,valid_folder,valid,29,0.019560113,1,Good
1243,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0744_idx000208.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,744,valid_folder,valid,28,0.039410715,1,Good
1244,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0745_idx000209.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,745,valid_folder,valid,29,0.067240136,1,Good
1245,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0746_idx000210.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,746,valid_folder,valid,29,0.080067424,1,Good
1246,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0747_idx000211.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,747,valid_folder,valid,29,0.042342515,1,Good
1247,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0748_idx000212.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,748,valid_folder,valid,28,0.018588264,1,Good
1248,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0749_idx000213.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,749,valid_folder,valid,28,0.02715598,1,Good
1249,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0750_idx000214.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,750,valid_folder,valid,28,0.031144384,1,Good
1250,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0751_idx000215.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,751,valid_folder,valid,28,0.023594649,1,Good
1251,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0752_idx000216.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,752,valid_folder,valid,27,0.006237441,1,Good
1252,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0753_idx000217.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,753,valid_folder,valid,28,0.00398124,1,Good
1253,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0754_idx000218.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,754,valid_folder,valid,26,0.005235119,1,Good
1254,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0755_idx000219.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,755,valid_folder,valid,27,0.0280913,1,Good
1255,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0756_idx000220.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,756,valid_folder,valid,27,0.044775538,1,Good
1256,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0757_idx000221.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,757,valid_folder,valid,27,0.044279256,1,Good
1257,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0758_idx000222.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,758,valid_folder,valid,27,0.038539602,1,Good
1258,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0759_idx000223.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,759,valid_folder,valid,26,0.013610258,1,Good
1259,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0544_c0760_idx000224.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,544,760,valid_folder,valid,27,0.005184535,1,Good
1260,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0729_idx000225.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,729,valid_folder,valid,31,0.07460928,1,Good
1261,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0730_idx000226.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,730,valid_folder,valid,31,0.072604944,1,Good
1262,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0731_idx000227.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,731,valid_folder,valid,30,0.063240075,1,Good
1263,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0732_idx000228.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,732,valid_folder,valid,30,0.057722275,1,Good
1264,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0733_idx000229.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,733,valid_folder,valid,30,0.036343768,1,Good
1265,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0734_idx000230.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,734,valid_folder,valid,30,0.013308598,1,Good
1266,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0735_idx000231.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,735,valid_folder,valid,30,0.035352465,1,Good
1267,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0736_idx000232.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,736,valid_folder,valid,30,0.034069952,1,Good
1268,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0737_idx000233.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,737,valid_folder,valid,30,0.025434635,1,Good
1269,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0738_idx000234.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,738,valid_folder,valid,30,0.020770529,1,Good
1270,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0739_idx000235.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,739,valid_folder,valid,29,0.029434651,1,Good
1271,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0740_idx000236.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,740,valid_folder,valid,29,0.046579951,1,Good
1272,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0741_idx000237.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,741,valid_folder,valid,29,0.04403812,1,Good
1273,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0742_idx000238.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,742,valid_folder,valid,29,0.006969415,1,Good
1274,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0743_idx000239.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,743,valid_folder,valid,28,0.005288468,1,Good
1275,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0744_idx000240.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,744,valid_folder,valid,28,0.032332909,1,Good
1276,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0745_idx000241.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,745,valid_folder,valid,29,0.059656858,1,Good
1277,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0746_idx000242.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,746,valid_folder,valid,29,0.064542337,1,Good
1278,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0747_idx000243.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,747,valid_folder,valid,29,0.022828935,1,Good
1279,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0748_idx000244.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,748,valid_folder,valid,28,0.009092706,1,Good
1280,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0749_idx000245.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,749,valid_folder,valid,28,0.01436735,1,Good
1281,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0750_idx000246.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,750,valid_folder,valid,28,0.024186557,1,Good
1282,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0751_idx000247.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,751,valid_folder,valid,28,0.024484583,1,Good
1283,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0752_idx000248.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,752,valid_folder,valid,27,0.00754975,1,Good
1284,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0753_idx000249.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,753,valid_folder,valid,27,0.008504019,1,Good
1285,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0754_idx000250.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,754,valid_folder,valid,27,0.008774564,1,Good
1286,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0755_idx000251.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,755,valid_folder,valid,27,0.014855256,1,Good
1287,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0756_idx000252.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,756,valid_folder,valid,27,0.01467894,1,Good
1288,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0757_idx000253.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,757,valid_folder,valid,27,0.011299078,1,Good
1289,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0758_idx000254.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,758,valid_folder,valid,27,0.016891541,1,Good
1290,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0759_idx000255.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,759,valid_folder,valid,26,0.011495422,1,Good
1291,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0545_c0760_idx000256.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,545,760,valid_folder,valid,26,0.005329328,1,Good
1292,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0729_idx000257.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,729,valid_folder,valid,31,0.075318794,1,Good
1293,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0730_idx000258.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,730,valid_folder,valid,30,0.078942538,1,Good
1294,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0731_idx000259.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,731,valid_folder,valid,30,0.056633889,1,Good
1295,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0732_idx000260.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,732,valid_folder,valid,30,0.044599237,1,Good
1296,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0733_idx000261.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,733,valid_folder,valid,30,0.017953623,1,Good
1297,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0734_idx000262.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,734,valid_folder,valid,30,0.008340557,1,Good
1298,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0735_idx000263.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,735,valid_folder,valid,30,0.025094994,1,Good
1299,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0736_idx000264.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,736,valid_folder,valid,30,0.031848323,1,Good
1300,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0737_idx000265.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,737,valid_folder,valid,30,0.040814792,1,Good
1301,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0738_idx000266.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,738,valid_folder,valid,30,0.050422762,1,Good
1302,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0739_idx000267.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,739,valid_folder,valid,29,0.055091885,1,Good
1303,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0740_idx000268.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,740,valid_folder,valid,29,0.068315056,1,Good
1304,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0741_idx000269.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,741,valid_folder,valid,29,0.050541604,1,Good
1305,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0742_idx000270.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,742,valid_folder,valid,29,0.013487665,1,Good
1306,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0743_idx000271.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,743,valid_folder,valid,29,0.006013739,1,Good
1307,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0744_idx000272.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,744,valid_folder,valid,28,0.009294806,1,Good
1308,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0745_idx000273.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,745,valid_folder,valid,29,0.022218736,1,Good
1309,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0546_c0746_idx000274.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,546,746,valid_folder,valid,29,0.022855583,1,Good
