exportIndex,csvRow,sampleID,row,col,matCurveIndex,labelText,manualLabel,className,sourceFile,sourceFolder,classFromFolder,classFromMat,rawPeakZ,reconPeakZ,rawPeakValue,reconPeakValue,RMSE_raw_vs_recon,Corr_raw_vs_recon
872,1064,1064,538,757,1078,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0538_c0757_idx000029.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.1436303004239,27.2211441956592,0.0132973134475151,0.0077668627361731,0.000815584366883566,0.929845390728025
873,1065,1065,538,758,1079,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0538_c0758_idx000030.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.8986912571155,26.8474135765151,0.0218139096351917,0.0116503610728715,0.00145149144354598,0.904756421955193
874,1066,1066,538,759,1080,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0538_c0759_idx000031.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7683214114392,26.6037252711892,0.0240874101324598,0.0133982378650908,0.00161846246161633,0.911336323623336
875,1067,1067,538,760,1081,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0538_c0760_idx000032.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.4067135399329,26.3352088183203,0.0265926545126207,0.0165723203224967,0.00183793707364372,0.926636518065922
876,1068,1068,539,729,1082,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0729_idx000033.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.9727055937269,30.9717329496206,0.0212644341903696,0.0120720171748782,0.001431495592007,0.916394449074352
877,1069,1069,539,730,1083,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0730_idx000034.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.6263770911706,30.6395521742152,0.0265985672644486,0.0149084936052685,0.00204031313935022,0.893053975949088
878,1070,1070,539,731,1084,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0731_idx000035.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.3429661750689,30.5092544834554,0.0297557648310828,0.0161693562313167,0.00222049089128939,0.892089517342881
879,1071,1071,539,732,1085,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0732_idx000036.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.3249435173001,30.4128269115356,0.040512439406852,0.0219791050511155,0.00302507631387565,0.889491752540088
880,1072,1072,539,733,1086,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0733_idx000037.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.6255498367549,30.4615063702426,0.0623082559955266,0.0338875067711401,0.00474247926152496,0.887682027963769
881,1073,1073,539,734,1087,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0734_idx000038.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.4688005825363,30.3660970207685,0.0656089682330863,0.0381276753510796,0.0050225417565586,0.898669910374227
882,1074,1074,539,735,1088,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0735_idx000039.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.2021095043081,30.2461342383508,0.0445466381544893,0.0245800371831884,0.00307844506540825,0.905840004141762
883,1075,1075,539,736,1089,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0736_idx000040.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.0812779481431,30.0877759046139,0.0420662269933172,0.0230086056412354,0.00276578409504938,0.91210206448373
884,1076,1076,539,737,1090,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0737_idx000041.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.027041485243,30.0000057060121,0.0367440775532676,0.0200651674260544,0.00238204905837992,0.913603803217076
885,1077,1077,539,738,1091,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0738_idx000042.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.0420872163177,30.0200892783992,0.0317197987464712,0.0179413912158041,0.00202577594597017,0.921678202744977
886,1078,1078,539,739,1092,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0739_idx000043.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.9006693460449,29.7400073835659,0.0180639853932986,0.0115366236513725,0.000976158828033684,0.954308274714927
887,1079,1079,539,740,1093,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0740_idx000044.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.5069732322925,29.6159068195854,0.0194398103550035,0.0128050839174019,0.00124834750925576,0.940743645371867
888,1080,1080,539,741,1094,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0741_idx000045.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.0444014887123,29.1584420033612,0.0081995572947814,0.00456899603045457,0.000512068026805981,0.913467026773761
889,1081,1081,539,742,1095,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0742_idx000046.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.4923550691877,28.997407474458,0.0088337793197401,0.00660404786848059,0.000555025727398791,0.953904727319235
890,1082,1082,539,743,1096,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0743_idx000047.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.5269895086228,29.3239404296026,0.0519398294242147,0.0309921453291717,0.00365877923164292,0.917622872334112
891,1083,1083,539,744,1097,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0744_idx000048.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.690755556521,29.3897352397629,0.064058498715306,0.0362776536484938,0.00442555322615931,0.911513451428969
892,1084,1084,539,745,1098,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0745_idx000049.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.7375324277841,29.4351308090013,0.0349520940610649,0.0198520713368569,0.00232020666260698,0.916983771705627
893,1085,1085,539,746,1099,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0746_idx000050.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2364777674204,28.4147491893719,0.0178795963147237,0.0101500961476372,0.00117796717643877,0.915886984463247
894,1086,1086,539,747,1100,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0747_idx000051.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.6164627261068,28.568744177849,0.0152061421765802,0.00868652999680612,0.00110271770075798,0.903537394391405
895,1087,1087,539,748,1101,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0748_idx000052.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.56697751418,28.3894080343134,0.0144312544163548,0.00833701960754547,0.00104389167408489,0.905346007587476
896,1088,1088,539,749,1102,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0749_idx000053.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.5999040977379,28.3802044182336,0.00590354634402736,0.00359319629127809,0.000387391712905577,0.923137213993841
897,1089,1089,539,750,1103,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0750_idx000054.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8105164886757,28.503825274722,0.00690353431895138,0.00356034079262294,0.000500650531052757,0.874747354886843
898,1090,1090,539,751,1104,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0751_idx000055.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0977479891782,28.0191410239025,0.0197149068664696,0.01309374854031,0.00139739899123967,0.930807284951126
899,1091,1091,539,752,1105,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0752_idx000056.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0440735137442,28.0011193777102,0.0549459369388483,0.0354481545108363,0.00387483897249342,0.929883911369233
900,1092,1092,539,753,1106,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0753_idx000057.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0706257014219,28.0017502924108,0.0641771544158888,0.0435221198508746,0.00473317477435784,0.930575556321292
901,1093,1093,539,754,1107,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0754_idx000058.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.1419894652267,28.0338092062641,0.0406580946387358,0.0280576855526273,0.0030463666768944,0.930176164771816
902,1094,1094,539,755,1108,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0755_idx000059.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.8535952446065,27.8361798867988,0.0186347829892691,0.0114476159368798,0.00118738272370842,0.933772085509914
903,1095,1095,539,756,1109,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0756_idx000060.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.8668859402599,27.79609244001,0.00925239872359431,0.00575695138766555,0.000547414737157144,0.940017166252287
904,1096,1096,539,757,1110,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0757_idx000061.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.1654294537256,27.2840401772982,0.0123878189641202,0.00666793076596442,0.000828437371930568,0.902094476176619
905,1097,1097,539,758,1111,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0758_idx000062.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.9668992512413,26.9414187334526,0.0187205797113909,0.00919753789023048,0.00129482028144356,0.877932934578925
906,1098,1098,539,759,1112,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0759_idx000063.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7394669976919,26.5355946676544,0.0213953722916159,0.0119380169343871,0.00145711840598809,0.909634829101516
907,1099,1099,539,760,1113,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0539_c0760_idx000064.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.3119029460247,26.2268676656859,0.0278635017849053,0.0180298666492088,0.00191132105853121,0.932974951139258
908,1100,1100,540,729,1114,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0729_idx000065.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,31.1395165216677,31.1679403490313,0.0185160585676681,0.0102659684497737,0.00124328379370451,0.911458054245195
909,1101,1101,540,730,1115,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0730_idx000066.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.3800118430092,30.5309556800642,0.014506725535292,0.00810770570303072,0.00106979062694029,0.895428484094023
910,1102,1102,540,731,1116,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0731_idx000067.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.2805478883101,30.4761647222118,0.0261393581133741,0.0138366790796169,0.00192721545929004,0.886922033045448
911,1103,1103,540,732,1117,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0732_idx000068.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.2393567432419,30.3364588419138,0.0430646443461901,0.0224314869195395,0.00317112716217233,0.882372061515521
912,1104,1104,540,733,1118,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0733_idx000069.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.4938583257163,30.4166773017408,0.0690780224653684,0.0390967843934686,0.00545949839161288,0.888856914497836
913,1105,1105,540,734,1119,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0734_idx000070.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.3583296165278,30.3666532486879,0.0768904367196609,0.042352369690771,0.00592164029263192,0.888181165769134
914,1106,1106,540,735,1120,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0735_idx000071.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.2274781932168,30.3098163156312,0.053182926513239,0.0279418716906493,0.00391121036370566,0.886042572601716
915,1107,1107,540,736,1121,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0736_idx000072.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.1501049518176,30.2235390662167,0.0417778963623147,0.0211028702901914,0.00304401431257582,0.879236127677677
916,1108,1108,540,737,1122,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0737_idx000073.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.201188810264,30.2135504123053,0.0299526254036683,0.0161887801899341,0.00214814570414422,0.895206681912414
917,1109,1109,540,738,1123,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0738_idx000074.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.1014387435553,30.0695853743168,0.0293636819590336,0.0161960320936371,0.0019572227509354,0.910779656901813
918,1110,1110,540,739,1124,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0540_c0739_idx000075.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,30.1223351013841,30.0520036615646,0.0345312117022348,0.0201410691602564,0.00219355867061421,0.926145942065561
